,steam_id_a,steam_id_b,lat_a,lon_a,country_a,lat_b,lon_b,country_b
9857,7.656119797092376e+16,7.656119797267875e+16,37.09024,-95.712891,US,40.46366700000001,-3.74922,ES
9867,7.656119796401618e+16,7.65611979726362e+16,47.16213550000001,20.1824712,HU,47.2306851,16.6218441,HU
9880,7.656119796767509e+16,7.656119797266517e+16,-25.274398,133.775136,AU,-25.274398,133.775136,AU
10032,7.656119796696266e+16,7.65611979729035e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
10040,7.656119796971666e+16,7.656119797288083e+16,28.5383355,-81.3792365,US,37.09024,-95.712891,US
10067,7.656119797213093e+16,7.656119797294808e+16,43.17365299999999,5.605155,FR,53.7190281,-2.0727839,GB
10090,7.656119796039466e+16,7.656119797298051e+16,51.4818445,7.216236299999999,DE,51.4556432,7.0115552,DE
10142,7.656119797165723e+16,7.656119797307502e+16,-25.274398,133.775136,AU,45.5016889,-73.567256,CA
10244,7.656119797134405e+16,7.656119797327606e+16,32.0852999,34.78176759999999,IL,60.12816100000001,18.643501,SE
10247,7.65611979709456e+16,7.656119797326176e+16,37.09024,-95.712891,US,53.4083714,-2.9915726,GB
10318,7.656119796582771e+16,7.656119797339072e+16,54.236107,-4.548056,IM,52.279986,17.3522939,PL
10319,7.656119796961616e+16,7.656119797339072e+16,34.5553494,69.207486,AF,52.279986,17.3522939,PL
10320,7.656119797005053e+16,7.656119797339072e+16,53.1509671,16.7382266,PL,52.279986,17.3522939,PL
10321,7.656119797222277e+16,7.656119797339072e+16,48.3061414,18.076376,SK,52.279986,17.3522939,PL
10324,7.656119796055938e+16,7.656119797349245e+16,37.09024,-95.712891,US,42.098408,-76.04936839999999,US
10419,7.656119796183195e+16,7.656119797367478e+16,54.575725,-5.8882739,GB,53.7190281,-2.0727839,GB
10431,7.656119796465218e+16,7.656119797358064e+16,36.8745146,-94.8774554,US,27.6648274,-81.5157535,US
10432,7.656119797120222e+16,7.656119797358064e+16,41.5800945,-71.4774291,US,27.6648274,-81.5157535,US
10441,7.656119796465218e+16,7.656119797373824e+16,36.8745146,-94.8774554,US,36.778261,-119.4179324,US
10442,7.656119796600142e+16,7.656119797373824e+16,47.7510741,-120.7401385,US,36.778261,-119.4179324,US
10443,7.656119796830986e+16,7.656119797373824e+16,33.88850350000001,-117.8132571,US,36.778261,-119.4179324,US
10483,7.65611979676733e+16,7.656119797374395e+16,25.0329636,121.5654268,TW,22.3193039,114.1693611,HK
10486,7.656119796039835e+16,7.656119797376536e+16,50.5289601,6.476920499999999,DE,19.3133,-81.2546,KY
10491,7.656119796136458e+16,7.656119797372947e+16,32.2226066,-110.9747108,US,33.7423178,-84.1593413,US
10495,7.656119796447258e+16,7.656119797385832e+16,56.1326137,10.1200778,DK,57.0488195,9.921747,DK
10504,7.656119796773131e+16,7.656119797385408e+16,42.8536043,13.5749442,IT,40.8517983,14.26812,IT
10600,7.65611979663515e+16,7.656119797393875e+16,51.165691,10.451526,DE,51.165691,10.451526,DE
10681,7.656119796995797e+16,7.656119797411216e+16,32.1656221,-82.9000751,US,51.919438,19.145136,PL
10682,7.656119797178058e+16,7.656119797411216e+16,51.0304538,3.8535988,BE,51.919438,19.145136,PL
10769,7.656119796775906e+16,7.656119797437792e+16,59.37124859999999,16.5098046,SE,58.41080700000001,15.6213728,SE
10837,7.656119796480734e+16,7.656119797444307e+16,37.3382082,-121.8863286,US,34.7303688,-86.5861037,US
10838,7.656119796700864e+16,7.656119797444307e+16,32.1656221,-82.9000751,US,34.7303688,-86.5861037,US
10839,7.656119796825674e+16,7.656119797444307e+16,53.7266683,-127.6476205,CA,34.7303688,-86.5861037,US
10842,7.656119796064214e+16,7.656119797449078e+16,39.2903848,-76.6121893,US,39.9611755,-82.99879419999999,US
10843,7.65611979685847e+16,7.656119797449078e+16,37.09024,-95.712891,US,39.9611755,-82.99879419999999,US
10975,7.65611979679655e+16,7.656119797462307e+16,43.653226,-79.3831843,CA,56.130366,-106.346771,CA
10976,7.656119797324922e+16,7.656119797462307e+16,39.744655,-75.5483909,US,56.130366,-106.346771,CA
11003,7.656119797325099e+16,7.656119797469259e+16,37.09024,-95.712891,US,36.778261,-119.4179324,US
11060,7.656119797288706e+16,7.65611979748143e+16,63.4305149,10.3950528,NO,63.4305149,10.3950528,NO
11103,7.656119796037402e+16,7.65611979749239e+16,59.43696079999999,24.7535747,EE,58.595272,25.0136071,EE
11108,7.656119796283822e+16,7.65611979749034e+16,46.2838301,-72.8300629,CA,58.9699756,5.7331074,NO
11142,7.65611979626918e+16,7.656119797485957e+16,38.8338816,-104.8213634,US,51.165691,10.451526,DE
11229,7.656119796140133e+16,7.65611979750322e+16,40.0583238,-74.4056612,US,40.7127753,-74.0059728,US
11299,7.656119796036784e+16,7.656119797515285e+16,41.87194,12.56738,IT,60.12816100000001,18.643501,SE
11300,7.65611979665797e+16,7.656119797515285e+16,48.856614,2.3522219,FR,60.12816100000001,18.643501,SE
11324,7.656119796828888e+16,7.656119797524558e+16,70.66343820000002,23.6819665,NO,37.09024,-95.712891,US
11371,7.656119796035534e+16,7.656119797528323e+16,55.6760968,12.5683372,DK,53.7190281,-2.0727839,GB
11372,7.65611979604194e+16,7.656119797528323e+16,53.7190281,-2.0727839,GB,53.7190281,-2.0727839,GB
11407,7.656119796316014e+16,7.656119797537058e+16,41.5200305,-88.2017293,US,42.0841936,-88.0131275,US
11435,7.656119797086278e+16,7.656119797545706e+16,48.669026,19.699024,SK,52.52000659999999,13.404954,DE
11506,7.656119796103978e+16,7.65611979754717e+16,33.4483771,-112.0740373,US,55.953252,-3.188267,GB
11508,7.656119796068656e+16,7.656119797551283e+16,32.149961,34.8838788,IL,40.813616,-96.7025955,US
11509,7.656119796301853e+16,7.656119797551283e+16,30.267153,-97.7430608,US,40.813616,-96.7025955,US
11510,7.656119796366776e+16,7.656119797551283e+16,35.20105,-91.8318334,US,40.813616,-96.7025955,US
11563,7.656119796195726e+16,7.656119797555888e+16,55.7113112,9.536354,DK,55.64191,12.087845,DK
11564,7.656119797221331e+16,7.656119797555888e+16,55.5689298,9.749516999999999,DK,55.64191,12.087845,DK
11568,7.656119796054744e+16,7.656119797568082e+16,37.09024,-95.712891,US,37.9642529,-91.8318334,US
11612,7.656119796231026e+16,7.656119797566778e+16,36.595142,-82.1887368,US,37.09024,-95.712891,US
11627,7.65611979650453e+16,7.656119797579627e+16,-37.8136276,144.9630576,AU,-31.2532183,146.921099,AU
11628,7.65611979693278e+16,7.656119797579627e+16,-35.2809368,149.1300092,AU,-31.2532183,146.921099,AU
11630,7.656119796881526e+16,7.656119797576219e+16,40.813616,-96.7025955,US,64.963051,-19.020835,IS
11631,7.656119797548181e+16,7.656119797576219e+16,64.963051,-19.020835,IS,64.963051,-19.020835,IS
11645,7.656119797336075e+16,7.656119797574723e+16,40.46366700000001,-3.74922,ES,40.4167754,-3.7037902,ES
11646,7.656119797499525e+16,7.656119797574723e+16,36.1407591,-5.456233,ES,40.4167754,-3.7037902,ES
11648,7.656119797505758e+16,7.656119797579528e+16,-14.235004,-51.92528,BR,-22.9068467,-43.1728965,BR
11760,7.656119796955872e+16,7.656119797594171e+16,45.5051064,-122.6750261,US,35.2219971,-101.8312969,US
11796,7.656119796606776e+16,7.656119797605238e+16,45.6402905,5.6864994,FR,49.49437,0.107929,FR
11824,7.656119797097189e+16,7.656119797604957e+16,55.67341200000001,12.5964061,DK,56.26392,9.501785,DK
11971,7.656119796772546e+16,7.656119797631648e+16,43.653226,-79.3831843,CA,55.8744129,-3.6235554,GB
11972,7.656119796879107e+16,7.656119797631648e+16,51.165691,10.451526,DE,55.8744129,-3.6235554,GB
12037,7.65611979741576e+16,7.656119797639115e+16,52.2052973,0.1218195,GB,46.227638,2.213749,FR
12067,7.656119797030251e+16,7.656119797643587e+16,52.52000659999999,13.404954,DE,51.165691,10.451526,DE
12088,7.656119796688794e+16,7.656119797644842e+16,51.015344,-3.106849,GB,50.8197675,-1.0879769,GB
12089,7.656119797257371e+16,7.656119797644842e+16,53.7190281,-2.0727839,GB,50.8197675,-1.0879769,GB
12112,7.656119796179613e+16,7.656119797655331e+16,-25.4289541,-49.267137,BR,-22.8841808,-48.4441654,BR
12116,7.656119797194771e+16,7.656119797650066e+16,61.1348441,11.3640877,NO,59.17078619999999,10.1144355,NO
12117,7.656119797581107e+16,7.656119797650066e+16,46.862496,103.846656,MN,59.17078619999999,10.1144355,NO
12144,7.656119797629117e+16,7.656119797650438e+16,51.1045407,13.2017384,DE,51.165691,10.451526,DE
12173,7.656119796278312e+16,7.65611979766277e+16,-51.796253,-59.523613,FK,-25.2520888,-52.0215415,BR
12174,7.656119796975517e+16,7.65611979766277e+16,-14.235004,-51.92528,BR,-25.2520888,-52.0215415,BR
12194,7.656119797597248e+16,7.656119797660654e+16,60.8678835,26.7041602,FI,51.4784037,0.3230151,GB
12321,7.656119796036662e+16,7.65611979767218e+16,42.697283,9.450880999999999,FR,43.296482,5.36978,FR
12322,7.656119796124298e+16,7.65611979767218e+16,41.2565369,-95.9345034,US,43.296482,5.36978,FR
12323,7.65611979647398e+16,7.65611979767218e+16,14.058324,108.277199,VN,43.296482,5.36978,FR
12324,7.656119796867325e+16,7.65611979767218e+16,54.1706219,17.4916089,PL,43.296482,5.36978,FR
12325,7.656119797249907e+16,7.65611979767218e+16,50.7371584,5.699039,BE,43.296482,5.36978,FR
12332,7.656119797321755e+16,7.656119797683787e+16,-4.038333,21.758664,CG,60.12816100000001,18.643501,SE
12345,7.656119796140576e+16,7.656119797679192e+16,37.7749295,-122.4194155,US,30.627977,-96.3344068,US
12346,7.656119796780498e+16,7.656119797679192e+16,30.9842977,-91.96233269999999,US,30.627977,-96.3344068,US
12349,7.656119796486331e+16,7.656119797679322e+16,19.2823192,166.647047,UM,40.0583238,-74.4056612,US
12361,7.656119796040066e+16,7.656119797682779e+16,59.9138688,10.7522454,NO,51.165691,10.451526,DE
12387,7.65611979610493e+16,7.656119797686347e+16,43.8041334,-120.5542012,US,41.6661573,-81.339552,US
12427,7.65611979602757e+16,7.656119797687424e+16,35.1321877,-118.4489739,US,39.5500507,-105.7820674,US
12428,7.656119796724314e+16,7.656119797687424e+16,34.2819461,-118.4389719,US,39.5500507,-105.7820674,US
12429,7.656119797263338e+16,7.656119797687424e+16,36.778261,-119.4179324,US,39.5500507,-105.7820674,US
12434,7.656119796912442e+16,7.65611979768577e+16,48.2020471,-2.9326435,FR,50.1109221,8.6821267,DE
12452,7.656119796763946e+16,7.656119797696056e+16,41.1172905,16.4837252,IT,38.90979189999999,16.5876516,IT
12453,7.656119796799573e+16,7.656119797696056e+16,41.87194,12.56738,IT,38.90979189999999,16.5876516,IT
12471,7.656119796407579e+16,7.656119797691562e+16,-33.8688197,151.2092955,AU,-33.8688197,151.2092955,AU
12472,7.656119796417107e+16,7.656119797691562e+16,-27.4697707,153.0251235,AU,-33.8688197,151.2092955,AU
12473,7.656119796787155e+16,7.656119797691562e+16,-27.4697707,153.0251235,AU,-33.8688197,151.2092955,AU
12484,7.656119797199027e+16,7.656119797694904e+16,51.253775,-85.323214,CA,40.2671941,-86.1349019,US
12492,7.656119796862219e+16,7.656119797691776e+16,44.0682019,-114.7420408,US,-33.8688197,151.2092955,AU
12531,7.656119796463016e+16,7.656119797703723e+16,40.46366700000001,-3.74922,ES,40.46366700000001,-3.74922,ES
12532,7.65611979756593e+16,7.656119797703723e+16,37.3890924,-5.9844589,ES,40.46366700000001,-3.74922,ES
12558,7.656119796930318e+16,7.656119797700426e+16,52.132633,5.291265999999999,NL,52.132633,5.291265999999999,NL
12575,7.656119796599757e+16,7.656119797711706e+16,54.17425189999999,24.999369,LT,42.7653662,-71.46756599999999,US
12576,7.656119797521947e+16,7.656119797711706e+16,-37.4713077,144.7851531,AU,42.7653662,-71.46756599999999,US
12577,7.656119797548067e+16,7.656119797711706e+16,-31.2532183,146.921099,AU,42.7653662,-71.46756599999999,US
12624,7.656119796144288e+16,7.656119797721587e+16,51.2194475,4.4024643,BE,52.09073739999999,5.1214201,NL
12742,7.656119797699766e+16,7.656119797735568e+16,24.1477358,120.6736482,TW,58.5038716,5.8018921,NO
12880,7.656119797679515e+16,7.656119797750864e+16,61.92410999999999,25.7481511,FI,61.92410999999999,25.7481511,FI
12935,7.656119796638405e+16,7.656119797760333e+16,37.09024,-95.712891,US,52.6139686,0.8864021,GB
12936,7.656119797141886e+16,7.656119797760333e+16,53.7190281,-2.0727839,GB,52.6139686,0.8864021,GB
12973,7.656119797456483e+16,7.656119797762e+16,59.32932349999999,18.0685808,SE,60.12816100000001,18.643501,SE
13018,7.656119796532016e+16,7.656119797772352e+16,27.6648274,-81.5157535,US,42.331427,-83.0457538,US
13052,7.656119796052298e+16,7.656119797778672e+16,57.64984759999999,-3.3168039,GB,53.7190281,-2.0727839,GB
13053,7.656119797120027e+16,7.656119797778672e+16,51.8072204,-0.8127664,GB,53.7190281,-2.0727839,GB
13061,7.656119796082421e+16,7.656119797775478e+16,37.09024,-95.712891,US,-26.522503,31.465866,SZ
13069,7.65611979610666e+16,7.656119797780795e+16,55.864237,-4.251806,GB,50.8129259,3.332698,BE
13070,7.656119796939368e+16,7.656119797780795e+16,61.52401,105.318756,RU,50.8129259,3.332698,BE
13085,7.656119796713266e+16,7.656119797776744e+16,23.69781,120.960515,TW,50.73743,7.0982068,DE
13086,7.656119796788187e+16,7.656119797776744e+16,25.0329636,121.5654268,TW,50.73743,7.0982068,DE
13087,7.65611979713622e+16,7.656119797776744e+16,22.6158015,120.7120023,TW,50.73743,7.0982068,DE
13088,7.656119797422069e+16,7.656119797776744e+16,25.0329636,121.5654268,TW,50.73743,7.0982068,DE
13151,7.656119797227406e+16,7.656119797782211e+16,43.296482,5.36978,FR,51.0504088,13.7372621,DE
13218,7.656119796544456e+16,7.656119797798768e+16,40.6022939,-75.4714098,US,47.6062095,-122.3320708,US
13219,7.656119796571534e+16,7.656119797798768e+16,36.778261,-119.4179324,US,47.6062095,-122.3320708,US
13280,7.656119796670082e+16,7.65611979780582e+16,47.516231,14.550072,AT,49.9664145,6.529860299999999,DE
13341,7.656119797532131e+16,7.65611979781583e+16,60.47202399999999,8.468945999999999,NO,59.9138688,10.7522454,NO
13368,7.656119796740466e+16,7.656119797815768e+16,37.09024,-95.712891,US,44.68198659999999,-63.744311,CA
13369,7.656119796771077e+16,7.656119797815768e+16,37.09024,-95.712891,US,44.68198659999999,-63.744311,CA
13370,7.656119796897976e+16,7.656119797815768e+16,45.5016889,-73.567256,CA,44.68198659999999,-63.744311,CA
13371,7.656119797699283e+16,7.656119797815768e+16,-33.8688197,151.2092955,AU,44.68198659999999,-63.744311,CA
13382,7.656119796070522e+16,7.656119797824635e+16,41.3850639,2.1734035,ES,41.3850639,2.1734035,ES
13412,7.656119796570778e+16,7.656119797819632e+16,19.0759837,72.8776559,IN,19.0759837,72.8776559,IN
13413,7.65611979736947e+16,7.6561197978194e+16,51.165691,10.451526,DE,51.9059531,10.4289963,DE
13414,7.656119796515786e+16,7.6561197978217e+16,36.778261,-119.4179324,US,37.09024,-95.712891,US
13415,7.656119796663557e+16,7.6561197978217e+16,51.253775,-85.323214,CA,37.09024,-95.712891,US
13416,7.656119796925024e+16,7.6561197978217e+16,46.8138783,-71.2079809,CA,37.09024,-95.712891,US
13498,7.656119796309546e+16,7.656119797839064e+16,38.6765238,-9.165104699999999,PT,37.0193548,-7.9304397,PT
13518,7.6561197960355e+16,7.656119797835147e+16,52.4387814,6.5016411,NL,51.2407352,4.5834231,BE
13519,7.656119796182928e+16,7.656119797835147e+16,50.503887,4.469936,BE,51.2407352,4.5834231,BE
13520,7.656119796210605e+16,7.656119797835147e+16,44.977753,-93.2650108,US,51.2407352,4.5834231,BE
13567,7.656119797245587e+16,7.656119797845123e+16,51.4182755,-2.4438216,GB,53.8007554,-1.5490774,GB
13568,7.656119797741286e+16,7.656119797845123e+16,53.7190281,-2.0727839,GB,53.8007554,-1.5490774,GB
13690,7.65611979696329e+16,7.65611979785816e+16,36.778261,-119.4179324,US,33.6188829,-117.9298493,US
13741,7.656119796666157e+16,7.65611979786608e+16,46.227638,2.213749,FR,45.188529,5.724524,FR
13745,7.656119796247251e+16,7.656119797868595e+16,60.12816100000001,18.643501,SE,60.12816100000001,18.643501,SE
13770,7.656119797644501e+16,7.656119797874133e+16,51.919438,19.145136,PL,54.2944252,18.1531164,PL
13809,7.6561197970503e+16,7.656119797875368e+16,36.778261,-119.4179324,US,61.92410999999999,25.7481511,FI
13835,7.65611979610066e+16,7.65611979787812e+16,37.8881751,-4.7793835,ES,37.8881751,-4.7793835,ES
13836,7.656119796677942e+16,7.65611979787812e+16,39.4699075,-0.3762881,ES,37.8881751,-4.7793835,ES
13837,7.656119797291403e+16,7.65611979787812e+16,41.3850639,2.1734035,ES,37.8881751,-4.7793835,ES
13838,7.656119797844373e+16,7.65611979787812e+16,-20.9175738,142.7027956,AU,37.8881751,-4.7793835,ES
13862,7.656119796849382e+16,7.656119797882606e+16,45.5051064,-122.6750261,US,36.778261,-119.4179324,US
13863,7.656119797373845e+16,7.656119797882606e+16,40.4172871,-82.90712300000001,US,36.778261,-119.4179324,US
13881,7.656119797212773e+16,7.656119797887947e+16,53.778422,20.4801192,PL,53.778422,20.4801192,PL
13903,7.65611979675726e+16,7.65611979789e+16,53.7190281,-2.0727839,GB,48.019573,66.923684,KZ
14013,7.656119796810571e+16,7.656119797902032e+16,43.653226,-79.3831843,CA,43.653226,-79.3831843,CA
14113,7.656119797446325e+16,7.65611979792067e+16,21.3875264,-158.1610274,US,37.09024,-95.712891,US
14153,7.656119796162992e+16,7.656119797922178e+16,45.5016889,-73.567256,CA,40.4167754,-3.7037902,ES
14154,7.656119797063163e+16,7.656119797922178e+16,44.9983525,7.680287799999999,IT,40.4167754,-3.7037902,ES
14215,7.656119797204134e+16,7.656119797932286e+16,56.130366,-106.346771,CA,43.653226,-79.3831843,CA
14237,7.656119796359165e+16,7.656119797934997e+16,56.130366,-106.346771,CA,45.5016889,-73.567256,CA
14238,7.65611979641301e+16,7.656119797934997e+16,36.204824,138.252924,JP,45.5016889,-73.567256,CA
14342,7.656119796500736e+16,7.656119797947792e+16,40.7127753,-74.0059728,US,50.48011529999999,2.7937265,FR
14355,7.656119796778298e+16,7.65611979794802e+16,52.2296756,21.0122287,PL,52.2296756,21.0122287,PL
14362,7.656119796134886e+16,7.656119797945306e+16,46.227638,2.213749,FR,46.227638,2.213749,FR
14369,7.656119796189558e+16,7.656119797949256e+16,-25.274398,133.775136,AU,-25.274398,133.775136,AU
14395,7.656119796589413e+16,7.656119797951432e+16,58.37798299999999,26.7290383,EE,58.595272,25.0136071,EE
14436,7.65611979665184e+16,7.656119797958771e+16,51.165691,10.451526,DE,51.165691,10.451526,DE
14483,7.656119796121536e+16,7.656119797959763e+16,36.778261,-119.4179324,US,40.7127753,-74.0059728,US
14484,7.656119796301853e+16,7.656119797959763e+16,30.267153,-97.7430608,US,40.7127753,-74.0059728,US
14485,7.656119797547866e+16,7.656119797959763e+16,43.4516395,-80.4925337,CA,40.7127753,-74.0059728,US
14499,7.65611979637754e+16,7.656119797970365e+16,51.2277411,6.7734556,DE,51.165691,10.451526,DE
14594,7.656119797708275e+16,7.656119797977504e+16,27.6648274,-81.5157535,US,30.7999563,-81.68982609999999,US
14654,7.65611979703181e+16,7.65611979798284e+16,37.09024,-95.712891,US,39.5500507,-105.7820674,US
14678,7.656119796599546e+16,7.656119797987138e+16,-22.9068467,-43.1728965,BR,-22.8859267,-43.1152587,BR
14792,7.656119796943899e+16,7.656119797994858e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
14793,7.656119797044837e+16,7.656119797994858e+16,27.6648274,-81.5157535,US,37.09024,-95.712891,US
14794,7.656119797697248e+16,7.656119797994858e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
14799,7.656119796987285e+16,7.656119797993288e+16,37.0920222,-84.6041084,US,57.70887,11.97456,SE
14800,7.65611979715249e+16,7.656119797993288e+16,32.3182314,-86.902298,US,57.70887,11.97456,SE
14801,7.656119797902712e+16,7.656119797993288e+16,53.7190281,-2.0727839,GB,57.70887,11.97456,SE
14818,7.656119797155618e+16,7.65611979799276e+16,38.4784144,-82.63793869999999,US,46.227638,2.213749,FR
14819,7.656119797795517e+16,7.65611979799276e+16,46.227638,2.213749,FR,46.227638,2.213749,FR
14830,7.656119797083136e+16,7.656119797997891e+16,37.09024,-95.712891,US,31.9685988,-99.9018131,US
14831,7.656119797329618e+16,7.656119797997891e+16,37.09024,-95.712891,US,31.9685988,-99.9018131,US
14862,7.656119797869312e+16,7.656119797998696e+16,55.3290605,10.2352908,DK,54.77525,-1.584852,GB
14931,7.656119796041381e+16,7.656119798001091e+16,36.778261,-119.4179324,US,38.0049214,-121.805789,US
14976,7.656119797137635e+16,7.656119798006445e+16,56.130366,-106.346771,CA,43.653226,-79.3831843,CA
14977,7.65611979768894e+16,7.656119798006445e+16,37.09024,-95.712891,US,43.653226,-79.3831843,CA
14978,7.656119797828464e+16,7.656119798006445e+16,40.7127753,-74.0059728,US,43.653226,-79.3831843,CA
14999,7.656119796190086e+16,7.656119798012523e+16,-25.274398,133.775136,AU,-25.274398,133.775136,AU
15000,7.656119796289654e+16,7.656119798012523e+16,-37.4713077,144.7851531,AU,-25.274398,133.775136,AU
15018,7.656119796490782e+16,7.656119798015933e+16,56.26392,9.501785,DK,56.26392,9.501785,DK
15031,7.656119796126584e+16,7.656119798014936e+16,52.5454549,-1.37667,GB,37.09024,-95.712891,US
15032,7.656119796310146e+16,7.656119798014936e+16,53.7190281,-2.0727839,GB,37.09024,-95.712891,US
